Code,Taxa,Family,Country,Continent,D12,R,S,Db
0640,Millettia laurentii,Leguminosae,Cameroon,Africa,0.95,0.61,20,0.81
0145,Millettia laurentii,Leguminosae,Democratic Republic of the Congo,Africa,0.79,0.53,18,0.68
0745,Mimusops balata,Sapotaceae,Reunion,Indian ocean,0.8,0.37,34,0.66
0747,Mimusops balata,Sapotaceae,Reunion,Indian ocean,0.75,0.36,34,0.62
1231,Mimusops sp,Sapotaceae,Madagascar,Africa,1.09,0.64,25,0.89
0337G,Minquartia guianensis,Olacaceae,French Guiana,South-America,0.88,0.38,36,0.71
1228G,Minquartia guianensis,Olacaceae,French Guiana,South-America,0.92,0.4,33,0.75
0024V,Misanteca aritu,Lauraceae,Brazil,South-America,1.02,0.64,25,0.83
1036,Monopetalanthus coriaceus,Leguminosae,Gabon,Africa,0.56,0.32,34,0.46
1481,Monopetalanthus coriaceus,Leguminosae,Gabon,Africa,0.66,0.44,25,0.56
1525,Monopetalanthus coriaceus,Leguminosae,Gabon,Africa,0.53,0.42,22,0.45
1571,Monopetalanthus coriaceus,Leguminosae,Gabon,Africa,0.67,0.33,34,0.55
1648,Monopetalanthus coriaceus,Leguminosae,Gabon,Africa,0.6,0.44,23,0.51
1654,Monopetalanthus coriaceus,Leguminosae,Gabon,Africa,0.56,0.42,25,0.47
1034,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.63,0.42,27,0.53
1286,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.51,0.27,NA,0.42
1291,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.57,0.39,25,0.48
1294,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.58,0.39,28,0.49
1301,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.57,0.42,32,0.47
1302,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.57,0.36,30,0.48
1583,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.71,0.47,33,0.57
1608,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.68,0.57,21,0.58
1613,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.57,0.47,21,0.49
1616,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.59,0.49,24,0.5
1647,Monopetalanthus durandii,Leguminosae,Gabon,Africa,0.61,0.41,27,0.51
0195V,Monopteryx inpae,Leguminosae,Brazil,South-America,1.05,0.68,20,0.89
0173,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.69,0.41,22,0.59
0592,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.76,0.33,32,0.63
0598,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.64,0.48,21,0.55
1953,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.63,0.41,25,0.53
1956,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.72,0.47,25,0.6
1997,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.75,0.49,24,0.63
2002,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.71,0.4,24,0.6
2006,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.68,0.41,25,0.57
2011,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.66,0.37,23,0.57
2017,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.66,0.42,23,0.56
2019,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.65,0.43,24,0.55
2035,Montrouziera cauliflora,Clusiaceae,New Caledonia,Pacific ocean,0.67,0.34,24,0.57
1756,Montrouziera sp,Clusiaceae,New Caledonia,Pacific ocean,0.94,0.5,24,0.79
0966,Mora excelsa,Leguminosae,Trinidad and Tobago,Carribean,1.05,0.47,39,0.82
1961,Mora paraensis,Leguminosae,Brazil,South-America,0.98,0.6,28,0.79
1964,Mora paraensis,Leguminosae,Brazil,South-America,1.01,0.63,25,0.83
1968,Mora paraensis,Leguminosae,Brazil,South-America,1.05,0.56,25,0.87
1971,Mora paraensis,Leguminosae,Brazil,South-America,1.09,0.64,23,0.9
1974,Mora paraensis,Leguminosae,Brazil,South-America,1.04,0.58,25,0.86
2300,Mora paraensis,Leguminosae,Brazil,South-America,1,0.55,23,0.84
2306,Mora paraensis,Leguminosae,Brazil,South-America,0.98,0.58,24,0.81
2340,Mora paraensis,Leguminosae,Brazil,South-America,1,0.58,24,0.83
2342,Mora paraensis,Leguminosae,Brazil,South-America,1.04,0.58,25,0.86
2343,Mora paraensis,Leguminosae,Brazil,South-America,1.03,0.58,23,0.86
1696,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.83,0.59,23,0.69
3246,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.96,0.63,22,0.8
3247,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.97,0.61,23,0.81
3248,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.96,0.63,21,0.81
0197G,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.87,0.5,28,0.71
0263G,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.93,0.56,29,0.75
0434G,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.89,0.56,24,0.74
0442G,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.81,0.57,30,0.65
0479G,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.91,0.58,25,0.75
0482G,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.9,0.6,26,0.74
1234G,Moronobea coccinea,Clusiaceae,French Guiana,South-America,0.91,0.56,26,0.75
0951,Morus mesozygia,Moraceae,Central African Republic,Africa,0.8,0.35,24,0.68
0326,Morus mesozygia,Moraceae,Cote d'Ivoire,Africa,0.88,0.5,20,0.75
0854,Morus mesozygia,Moraceae,Cote d'Ivoire,Africa,0.92,0.34,21,0.8
2102,Morus mesozygia,Moraceae,Cote d'Ivoire,Africa,0.77,0.46,19,0.67
0260G,Mouriri sp,Melastomataceae,French Guiana,South-America,1.1,0.66,32,0.85
0773,Musanga cecropioides,Urticaceae,Cameroon,Africa,0.27,0.26,37,0.23
0774,Musanga cecropioides,Urticaceae,Cameroon,Africa,0.22,0.24,39,0.18
0775,Musanga cecropioides,Urticaceae,Cameroon,Africa,0.19,0.16,NA,0.16
1459,Musanga cecropioides,Urticaceae,Cote d'Ivoire,Africa,0.35,0.4,26,0.29
0555,Myodocarpus pinnatus,Myodocarpaceae,New Caledonia,Pacific ocean,0.72,0.46,40,0.56
2821,Myrocarpus frondosus,Leguminosae,Paraguay,South-America,0.85,0.42,22,0.73
2719C,Myroxylon balsamum,Leguminosae,Peru,South-America,0.95,0.58,23,0.79
0694,Nauclea diderrichii,Rubiaceae,Cameroon,Africa,0.86,0.53,24,0.72
0976,Nauclea diderrichii,Rubiaceae,Central African Republic,Africa,0.81,0.47,28,0.67
0020,Nauclea diderrichii,Rubiaceae,Cote d'Ivoire,Africa,0.71,0.51,25,0.59
0950,Nauclea diderrichii,Rubiaceae,Cote d'Ivoire,Africa,0.68,0.38,26,0.57
2218,Nauclea diderrichii,Rubiaceae,Cote d'Ivoire,Africa,0.73,0.5,25,0.61
2223,Nauclea diderrichii,Rubiaceae,Cote d'Ivoire,Africa,0.69,0.5,23,0.58
2258,Nauclea diderrichii,Rubiaceae,Cote d'Ivoire,Africa,0.68,0.48,24,0.57
2271,Nauclea diderrichii,Rubiaceae,Cote d'Ivoire,Africa,0.75,0.5,24,0.63
0012,Nauclea diderrichii,Rubiaceae,Gabon,Africa,0.73,0.5,23,0.62
0014,Nauclea diderrichii,Rubiaceae,Gabon,Africa,0.89,0.52,25,0.74
0019,Nauclea diderrichii,Rubiaceae,Gabon,Africa,0.82,0.46,26,0.68
0509,Nauclea diderrichii,Rubiaceae,Gabon,Africa,0.75,0.53,24,0.63
0749,Nauclea diderrichii,Rubiaceae,Gabon,Africa,0.78,0.44,29,0.64
0751,Nauclea diderrichii,Rubiaceae,Gabon,Africa,0.77,0.48,26,0.64
0232,Nectandra sp,Lauraceae,French Guiana,South-America,0.47,0.4,24,0.4
1723,Nectandra sp,Lauraceae,French Guiana,South-America,0.5,0.48,25,0.42
0006G,Neea floribunda,Nyctaginaceae,French Guiana,South-America,0.7,0.55,29,0.57
0590,Neoguillauminia cleopatra,Euphorbiaceae,New Caledonia,Pacific ocean,0.77,0.4,25,0.65
0420,Neolemonniera clitandrifolia,Sapotaceae,Cote d'Ivoire,Africa,0.98,0.53,31,0.79
0038,Nesogordonia fouassieri,Malvaceae,Gabon,Africa,0.82,0.38,31,0.68
0407,Nesogordonia papaverifera,Malvaceae,Cameroon,Africa,0.79,0.46,25,0.66
0474,Nesogordonia papaverifera,Malvaceae,Cameroon,Africa,0.74,0.35,33,0.61
0252,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.82,0.46,30,0.67
0261,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.73,0.37,32,0.6
0287,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.66,0.43,33,0.54
0380,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.76,0.53,27,0.62
0784,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.76,0.36,34,0.62
0866,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.8,0.33,35,0.66
2219,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.84,0.5,27,0.69
2231,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.7,0.47,26,0.58
2234,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.67,0.45,27,0.56
2237,Nesogordonia papaverifera,Malvaceae,Cote d'Ivoire,Africa,0.79,0.48,26,0.66
2952,Newtonia buchananii,Leguminosae,Burundi,Africa,0.52,0.34,27,0.44
2958,Newtonia buchananii,Leguminosae,Burundi,Africa,0.51,0.37,27,0.43
2970,Newtonia buchananii,Leguminosae,Burundi,Africa,0.44,0.35,27,0.37
0405,Newtonia glandulifera,Leguminosae,Congo,Africa,0.76,0.35,36,0.62
0401,Newtonia leucocarpa,Leguminosae,Congo,Africa,0.72,0.5,28,0.59
0036,Newtonia leucocarpa,Leguminosae,Gabon,Africa,0.63,0.34,35,0.52
0731,Newtonia leucocarpa,Leguminosae,Gabon,Africa,0.77,0.45,24,0.65
1150,Newtonia leucocarpa,Leguminosae,Gabon,Africa,0.82,0.35,40,0.66
1175,Newtonia leucocarpa,Leguminosae,Gabon,Africa,0.68,0.33,31,0.57
1178,Newtonia leucocarpa,Leguminosae,Gabon,Africa,0.66,0.18,NA,0.55
1181,Newtonia leucocarpa,Leguminosae,Gabon,Africa,0.71,0.42,34,0.58
1192,Newtonia sp,Leguminosae,Gabon,Africa,0.57,0.36,25,0.49
2838,Nothofagus aequilateralis,Nothofagaceae,New Caledonia,Pacific ocean,1.1,0.63,21,0.93
2840,Nothofagus aequilateralis,Nothofagaceae,New Caledonia,Pacific ocean,1.1,0.61,18,0.95
0516,Ochna calodendron,Ochnaceae,Cameroon,Africa,0.96,0.53,29,0.78
0035V,Ochroma pyramidale,Malvaceae,Brazil,South-America,0.4,0.39,28,0.33
1942,Ochroma pyramidale,Malvaceae,Central African Republic,Africa,0.21,0.24,31,0.18
1942A,Ochroma pyramidale,Malvaceae,Central African Republic,Africa,0.35,0.28,33,0.29
0777,Ochroma pyramidale,Malvaceae,Ecuador,South-America,0.13,0.24,NA,0.11
0778,Ochroma pyramidale,Malvaceae,Ecuador,South-America,0.15,0.12,NA,0.12
0779,Ochroma pyramidale,Malvaceae,Ecuador,South-America,0.15,0.15,NA,0.12
1915,Ochroma pyramidale,Malvaceae,New Caledonia,Pacific ocean,0.25,0.33,29,0.21
1102,Ochroma pyramidale,Malvaceae,Viet Nam,Asia,0.18,0.17,29,0.16
1841,Ochrosia borbonica,Apocynaceae,New Caledonia,Pacific ocean,0.86,0.55,28,0.7
0219V,Ocotea amazonica,Lauraceae,Brazil,South-America,0.67,0.41,25,0.57
2347,Ocotea benthamiana,Lauraceae,French Guiana,South-America,0.63,0.43,27,0.53
2558,Ocotea benthamiana,Lauraceae,French Guiana,South-America,0.58,0.41,26,0.49
0107G,Ocotea benthamiana,Lauraceae,French Guiana,South-America,0.58,0.38,32,0.48
0328,Ocotea comoriensis,Lauraceae,Comoros,Indian ocean,0.63,0.43,28,0.52
0330,Ocotea comoriensis,Lauraceae,Comoros,Indian ocean,0.61,0.41,30,0.5
3004,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.55,0.46,27,0.46
3014,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.58,0.45,24,0.49
0053V,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.57,0.35,32,0.47
0075V,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.53,0.31,27,0.45
0107V,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.6,0.43,27,0.5
0118V,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.58,0.34,35,0.48
0157V,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.65,0.41,22,0.56
0168V,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.63,0.43,23,0.54
0179V,Ocotea cymbarum,Lauraceae,Brazil,South-America,0.69,0.46,22,0.59
0137,Ocotea cymosa,Lauraceae,Madagascar,Africa,0.56,0.38,28,0.47
0052G,Ocotea floribunda,Lauraceae,French Guiana,South-America,0.59,0.5,28,0.48
0114G,Ocotea floribunda,Lauraceae,French Guiana,South-America,0.58,0.39,28,0.49
0137G,Ocotea floribunda,Lauraceae,French Guiana,South-America,0.66,0.47,26,0.55
0144G,Ocotea floribunda,Lauraceae,French Guiana,South-America,0.74,0.56,28,0.6
0194V,Ocotea fragrantissima,Lauraceae,Brazil,South-America,0.62,0.52,23,0.52
2367,Ocotea glomerata,Lauraceae,French Guiana,South-America,0.63,0.46,27,0.52
2525,Ocotea glomerata,Lauraceae,French Guiana,South-America,0.56,0.49,29,0.46
2555,Ocotea glomerata,Lauraceae,French Guiana,South-America,0.66,0.41,24,0.56
0208V,Ocotea guianensis,Lauraceae,Brazil,South-America,0.42,0.4,29,0.35
0054G,Ocotea guianensis,Lauraceae,French Guiana,South-America,0.37,0.48,29,0.3
2669,Ocotea neesiana,Lauraceae,Brazil,South-America,0.71,0.5,22,0.6
0205V,Ocotea neesiana,Lauraceae,Brazil,South-America,0.66,0.48,25,0.55
2645C,Ocotea neesiana,Lauraceae,Brazil,South-America,0.56,0.42,26,0.47
1778,Ocotea oblonga,Lauraceae,French Guiana,South-America,0.45,0.31,NA,0.37
2307,Ocotea oblonga,Lauraceae,French Guiana,South-America,0.39,0.44,27,0.33
1737,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.44,0.38,24,0.37
1750,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.42,0.48,23,0.36
2361,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.52,0.36,26,0.44
2363,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.6,0.47,26,0.5
2520,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.47,0.37,25,0.4
2527,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.5,0.41,24,0.42
2531,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.47,0.41,25,0.4
0004G,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.59,0.49,27,0.49
0056G,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.49,0.37,29,0.41
0071G,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.45,0.42,28,0.37
0075G,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.52,0.49,26,0.43
0086G,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.5,0.41,27,0.42
0098G,Ocotea petalanthera,Lauraceae,French Guiana,South-America,0.47,0.35,30,0.39
2384,Ocotea porosa,Lauraceae,Brazil,South-America,0.73,0.41,27,0.61
2385,Ocotea porosa,Lauraceae,Brazil,South-America,0.69,0.39,26,0.58
2386,Ocotea porosa,Lauraceae,Brazil,South-America,0.63,0.33,25,0.54
2387,Ocotea porosa,Lauraceae,Brazil,South-America,0.65,0.38,25,0.55
2388,Ocotea porosa,Lauraceae,Brazil,South-America,0.76,0.44,25,0.64
2389,Ocotea porosa,Lauraceae,Brazil,South-America,0.61,0.4,23,0.52
2390,Ocotea porosa,Lauraceae,Brazil,South-America,0.65,0.38,23,0.56
2391,Ocotea porosa,Lauraceae,Brazil,South-America,0.67,0.5,24,0.56
2392,Ocotea porosa,Lauraceae,Brazil,South-America,0.66,0.39,24,0.56
2393,Ocotea porosa,Lauraceae,Brazil,South-America,0.64,0.39,26,0.54
2394,Ocotea porosa,Lauraceae,Brazil,South-America,0.88,0.28,36,0.73
2395,Ocotea porosa,Lauraceae,Brazil,South-America,0.75,0.44,25,0.63
2396,Ocotea porosa,Lauraceae,Brazil,South-America,0.65,0.42,21,0.56
2397,Ocotea porosa,Lauraceae,Brazil,South-America,0.67,0.38,23,0.57
2398,Ocotea porosa,Lauraceae,Brazil,South-America,0.86,0.41,28,0.72
2399,Ocotea porosa,Lauraceae,Brazil,South-America,0.8,0.44,24,0.68
2400,Ocotea porosa,Lauraceae,Brazil,South-America,0.68,0.39,24,0.58
2401,Ocotea porosa,Lauraceae,Brazil,South-America,0.69,0.43,24,0.58
2402,Ocotea porosa,Lauraceae,Brazil,South-America,0.79,0.45,24,0.67
2403,Ocotea porosa,Lauraceae,Brazil,South-America,0.72,0.47,23,0.61
1340,Ocotea racemosa,Lauraceae,Madagascar,Africa,0.52,0.48,24,0.44
0690,Ocotea racemosa,Lauraceae,Madagascar,Africa,0.67,0.48,25,0.56
0129,Ocotea racemosa,Lauraceae,Madagascar,Africa,0.64,0.39,28,0.54
1746,Ocotea schomburgkiana,Lauraceae,French Guiana,South-America,0.48,0.46,23,0.41
2710C,Ocotea sp,Lauraceae,Brazil,South-America,0.68,0.43,25,0.57
2902C,Ocotea sp,Lauraceae,Ecuador,South-America,0.51,0.41,28,0.43
0290G,Ocotea sp,Lauraceae,French Guiana,South-America,0.62,0.4,24,0.53
0365,Ocotea sp,Lauraceae,Madagascar,Africa,0.54,0.4,32,0.44
2366,Ocotea splendens,Lauraceae,French Guiana,South-America,0.55,0.39,26,0.46
2519,Ocotea splendens,Lauraceae,French Guiana,South-America,0.47,0.39,28,0.39
2523,Ocotea splendens,Lauraceae,French Guiana,South-America,0.49,0.35,27,0.41
2529,Ocotea splendens,Lauraceae,French Guiana,South-America,0.52,0.39,28,0.44
2537,Ocotea splendens,Lauraceae,French Guiana,South-America,0.53,0.38,26,0.45
2539,Ocotea splendens,Lauraceae,French Guiana,South-America,0.52,0.39,28,0.44
2541,Ocotea splendens,Lauraceae,French Guiana,South-America,0.55,0.36,28,0.46
0058G,Ocotea splendens,Lauraceae,French Guiana,South-America,0.56,0.37,31,0.46
0060G,Ocotea splendens,Lauraceae,French Guiana,South-America,0.49,0.38,32,0.4
0087G,Ocotea splendens,Lauraceae,French Guiana,South-America,0.57,0.37,30,0.48
0094G,Ocotea splendens,Lauraceae,French Guiana,South-America,0.48,0.42,31,0.39
0095G,Ocotea splendens,Lauraceae,French Guiana,South-America,0.54,0.33,32,0.45
0096G,Ocotea splendens,Lauraceae,French Guiana,South-America,0.55,0.38,30,0.46
0315,Ocotea thouvenotii,Lauraceae,Madagascar,Africa,0.64,0.43,30,0.53
0121,Ocotea trichophlebia,Lauraceae,Madagascar,Africa,0.62,0.46,24,0.52
1261,Oddoniodendron normandii,Leguminosae,Gabon,Africa,1.1,0.37,39,0.88
1277,Oddoniodendron normandii,Leguminosae,Gabon,Africa,1.06,0.58,24,0.88
1287,Oddoniodendron normandii,Leguminosae,Gabon,Africa,0.96,0.51,29,0.78
1303,Oddoniodendron normandii,Leguminosae,Gabon,Africa,1.06,0.62,25,0.87
1307,Oddoniodendron normandii,Leguminosae,Gabon,Africa,1.13,0.49,31,0.91
1965,Oldfieldia africana,Picrodendraceae,Congo,Africa,0.87,0.5,28,0.71
1969,Oldfieldia africana,Picrodendraceae,Congo,Africa,0.96,0.58,28,0.78
1972,Oldfieldia africana,Picrodendraceae,Congo,Africa,0.92,0.53,28,0.75
1973,Oldfieldia africana,Picrodendraceae,Congo,Africa,0.88,0.5,27,0.73
0384,Olea sp,Oleaceae,Comoros,Indian ocean,1.01,0.54,27,0.83
0352,Ongokea gore,Olacaceae,Cameroon,Africa,0.84,0.5,32,0.68
0476,Ongokea gore,Olacaceae,Congo,Africa,0.91,0.48,27,0.75
0494,Ongokea gore,Olacaceae,Congo,Africa,0.85,0.47,29,0.7
0414,Ongokea gore,Olacaceae,Cote d'Ivoire,Africa,0.9,0.45,32,0.73
0153V,Onychopetalum amazonicum,Annonaceae,Brazil,South-America,0.79,0.48,25,0.66
2718C,Ormosia coccinea,Leguminosae,Peru,South-America,0.72,0.49,25,0.6
0390,Ormosia flava,Leguminosae,French Guiana,South-America,0.77,0.58,25,0.64
1735,Ormosia flava,Leguminosae,French Guiana,South-America,0.87,0.65,24,0.72
3037,Ormosia monosperma,Leguminosae,Guadeloupe,Carribean,0.72,0.46,23,0.61
3056,Ormosia monosperma,Leguminosae,Guadeloupe,Carribean,0.71,0.47,23,0.6
2675,Ormosia sp,Leguminosae,Brazil,South-America,0.73,0.55,22,0.62
1833,Ormosia sp,Leguminosae,French Guiana,South-America,0.84,0.72,23,0.69
0011V,Osteophloeum platyspermum,Myristicaceae,Brazil,South-America,0.5,0.37,29,0.42
0221V,Osteophloeum platyspermum,Myristicaceae,Brazil,South-America,0.64,0.53,27,0.53
0283,Oxystigma mannii,Leguminosae,Cameroon,Africa,0.51,0.3,32,0.43
0398,Oxystigma oxyphyllum,Leguminosae,Congo,Africa,0.65,0.37,26,0.55
1879,Oxystigma oxyphyllum,Leguminosae,Congo,Africa,0.64,0.43,25,0.54
0756,Pachira nervosa,Malvaceae,French Guiana,South-America,0.6,0.45,31,0.49
1510,Pachira nervosa,Malvaceae,French Guiana,South-America,0.59,0.49,26,0.49
1606,Pachira nervosa,Malvaceae,French Guiana,South-America,0.7,0.52,26,0.58
1620,Pachira nervosa,Malvaceae,French Guiana,South-America,0.62,0.53,24,0.52
0148V,Pachira sp,Malvaceae,Brazil,South-America,0.61,0.49,27,0.5
3203C,Palaquium sp,Sapotaceae,Malaysia,Asia,0.65,0.45,28,0.54
3204C,Palaquium sp,Sapotaceae,Malaysia,Asia,0.53,0.39,28,0.44
2844,Palaquium sp,Sapotaceae,NA,Asia,0.56,0.42,30,0.46
0583,Pancheria brunhesii,Cunoniaceae,New Caledonia,Pacific ocean,1.06,0.5,27,0.88
0805,Pancheria sebertii,Cunoniaceae,New Caledonia,Pacific ocean,1.05,0.58,35,0.81
0249,Pancheria ternata,Cunoniaceae,New Caledonia,Pacific ocean,1.02,0.51,29,0.83
2543,Parahancornia fasciculata,Apocynaceae,French Guiana,South-America,0.5,0.42,27,0.42
0143G,Parahancornia fasciculata,Apocynaceae,French Guiana,South-America,0.53,0.35,34,0.44
3031C,Parashorea malaanonan,Dipterocarpaceae,Indonesia,Asia,0.45,0.4,27,0.38
2536,Parashorea malaanonan,Dipterocarpaceae,Philippines,Asia,0.72,0.51,27,0.59
2550,Parashorea malaanonan,Dipterocarpaceae,Philippines,Asia,0.65,0.52,28,0.53
2553,Parashorea malaanonan,Dipterocarpaceae,Philippines,Asia,0.57,0.44,27,0.48
2578,Parashorea malaanonan,Dipterocarpaceae,Philippines,Asia,0.66,0.49,31,0.53
2697C,Parashorea sp,Dipterocarpaceae,Malaysia,Asia,0.65,0.5,25,0.54
2352,Parinari campestris,Chrysobalanaceae,French Guiana,South-America,0.82,0.59,26,0.67
0312G,Parinari campestris,Chrysobalanaceae,French Guiana,South-America,0.95,0.58,32,0.75
0202,Parinari excelsa,Chrysobalanaceae,Cote d'Ivoire,Africa,0.89,0.53,29,0.72
0344,Parinari excelsa,Chrysobalanaceae,Cote d'Ivoire,Africa,0.85,0.52,38,0.66
0884,Parinari excelsa,Chrysobalanaceae,Cote d'Ivoire,Africa,0.92,0.45,36,0.73
0502,Parinari sp,Chrysobalanaceae,Congo,Africa,0.94,0.53,33,0.75
0503,Parinari sp,Chrysobalanaceae,Congo,Africa,0.9,0.46,34,0.72
0454,Parkia bicolor,Leguminosae,Cote d'Ivoire,Africa,0.65,0.57,22,0.55
1278,Parkia bicolor,Leguminosae,Gabon,Africa,0.57,0.37,36,0.46
1712,Parkia bicolor,Leguminosae,Guinea,Africa,0.63,0.5,24,0.53
1730,Parkia bicolor,Leguminosae,Guinea,Africa,0.61,0.5,21,0.52
1482,Parkia nitida,Leguminosae,French Guiana,South-America,0.26,0.33,31,0.22
1555,Parkia nitida,Leguminosae,French Guiana,South-America,0.42,0.36,41,0.34
1597,Parkia nitida,Leguminosae,French Guiana,South-America,0.41,0.37,25,0.35
0035G,Parkia nitida,Leguminosae,French Guiana,South-America,0.59,0.44,29,0.49
0254G,Parkia nitida,Leguminosae,French Guiana,South-America,0.35,0.23,39,0.29
0211V,Parkia pendula,Leguminosae,Brazil,South-America,0.49,0.43,24,0.41
0224,Parkia pendula,Leguminosae,French Guiana,South-America,0.52,0.31,29,0.44
1678,Parkia pendula,Leguminosae,French Guiana,South-America,0.54,0.5,23,0.46
1681,Parkia pendula,Leguminosae,French Guiana,South-America,0.53,0.4,22,0.45
1685,Parkia pendula,Leguminosae,French Guiana,South-America,0.62,0.39,26,0.52
2532,Parkia pendula,Leguminosae,French Guiana,South-America,0.51,0.36,26,0.43
0078G,Parkia pendula,Leguminosae,French Guiana,South-America,0.56,0.32,28,0.47
0116G,Parkia pendula,Leguminosae,French Guiana,South-America,0.53,0.35,30,0.44
2670,Parkia sp,Leguminosae,Brazil,South-America,0.4,0.39,29,0.33
2647C,Parkia sp,Leguminosae,Brazil,South-America,0.66,0.49,26,0.55
2653C,Parkia sp,Leguminosae,Brazil,South-America,0.49,0.4,30,0.41
2586,Parkia sp,Leguminosae,French Guiana,South-America,0.35,0.38,30,0.29
3249,Parkia ulei,Leguminosae,French Guiana,South-America,0.52,0.48,28,0.43
0061G,Parkia ulei,Leguminosae,French Guiana,South-America,0.33,0.35,28,0.28
0097G,Parkia ulei,Leguminosae,French Guiana,South-America,0.34,0.37,32,0.28
0771,Pausinystalia brachythyrsum,Rubiaceae,Cameroon,Africa,0.7,0.48,29,0.57
0214V,Peltogyne sp,Leguminosae,Brazil,South-America,0.88,0.5,22,0.75
0016G,Peltogyne sp,Leguminosae,French Guiana,South-America,0.95,0.62,23,0.79
0043G,Peltogyne sp,Leguminosae,French Guiana,South-America,1.02,0.56,24,0.85
2640,Peltogyne venosa,Leguminosae,French Guiana,South-America,0.8,0.49,20,0.69
0078,Peltogyne venosa,Leguminosae,French Guiana,South-America,0.88,0.47,24,0.74
0708,Peltogyne venosa,Leguminosae,French Guiana,South-America,0.9,0.54,25,0.75
1867,Peltogyne venosa,Leguminosae,French Guiana,South-America,0.74,0.45,22,0.63
